platform,title,link,price,location,price_clean
krisha,2-комнатная квартира · 48.4 м² · 4/12 этаж,https://krisha.kz/a/show/1000615926?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7741,23 474 000 〒,"Нура р-н, Культегин участок №16 — Новая школа 115, Бульвар Green Line",23474000
krisha,2-комнатная квартира · 43 м² · 4/4 этаж,https://krisha.kz/a/show/1005139485?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7742,30 000 000 〒,"Ауэзовский р-н, мкр №10 8в",30000000
krisha,2-комнатная квартира · 40 м² · 1/4 этаж,https://krisha.kz/a/show/1005353370?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7743,33 499 999 〒,"Бостандыкский р-н, мкр Коктем-2",33499999
krisha,6-комнатная квартира · 283 м² · 3/3 этаж,https://krisha.kz/a/show/1004918953?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7744,540 000 000 〒,"Медеуский р-н, Оспанова 85/52",540000000
krisha,1-комнатная квартира · 38.2 м² · 7/14 этаж,https://krisha.kz/a/show/1003423785?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7745,12 500 000 〒,Пр Назарбаева 244 — Пр Назарбаева и улМолдагуловой,12500000
krisha,1-комнатная квартира · 30 м² · 4/5 этаж,https://krisha.kz/a/show/1001792024?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7746,11 500 000 〒,Торайгырова 85 — Угол Торайгырова Бұхар жырау,11500000
krisha,4-комнатная квартира · 147.7 м² · 7/12 этаж,https://krisha.kz/a/show/1002340909?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7747,150 000 000 〒,Пр.Тайманова 48 — На центральной площади Махамбета,150000000
krisha,1-комнатная квартира · 35 м²,https://krisha.kz/a/show/1000529494?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7748,18 300 000 〒,"Алматы р-н, Сатпаева 5/1 — Кажымукана",18300000
krisha,3-комнатная квартира · 64 м² · 7/9 этаж,https://krisha.kz/a/show/1002100706?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7749,27 200 000 〒,К.Сатпаева 12,27200000
krisha,3-комнатная квартира · 110 м² · 13/16 этаж,https://krisha.kz/a/show/695381890?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7750,49 500 000 〒,"мкр Жилгородок, Кайыргали Смагулов 56А — Атырау Ақпарат",49500000
krisha,3-комнатная квартира · 82.71 м² · 9/9 этаж,https://krisha.kz/a/show/1004055030?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7751,50 000 000 〒,"мкр Нурсая, Абылхаир хана 69",50000000
krisha,3-комнатная квартира · 91.2 м² · 3/5 этаж,https://krisha.kz/a/show/760702717?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7752,26 000 000 〒,3-й мкр 18,26000000
krisha,2-комнатная квартира · 65 м² · 6/9 этаж,https://krisha.kz/a/show/1005059678?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7753,43 000 000 〒,"Есильский р-н, Сарайшык 9 — Сарайшык-Акмешит",43000000
krisha,4-комнатная квартира · 150.1 м² · 6/6 этаж,https://krisha.kz/a/show/1000711551?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7754,140 000 000 〒,"Медеуский р-н, мкр Горный Гигант, Каппарова 9/6",140000000
krisha,5-комнатная квартира · 341 м² · 5/6 этаж,https://krisha.kz/a/show/1003389706?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7755,350 000 000 〒,"Бостандыкский р-н, мкр Баганашыл, Санаторная",350000000
krisha,3-комнатная квартира · 90 м² · 1/5 этаж,https://krisha.kz/a/show/1005667389?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7756,33 500 000 〒,Микрорайон Астана 1 — Аль-Фараби - Толе Би,33500000
krisha,3-комнатная квартира · 63 м² · 5/5 этаж,https://krisha.kz/a/show/1005143143?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7757,15 900 000 〒,Телецентр 1,15900000
krisha,1-комнатная квартира · 48 м² · 7/10 этаж,https://krisha.kz/a/show/1004684488?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7758,31 800 000 〒,"Ауэзовский р-н, мкр Жетысу-2 85",31800000
krisha,1-комнатная квартира · 44.1 м² · 5/14 этаж,https://krisha.kz/a/show/1002019312?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7759,26 000 000 〒,"Есильский р-н, мкр Комсомольский, Сауран сыганак 3/1 — Сыганак",26000000
krisha,1-комнатная квартира · 38 м² · 5/9 этаж,https://krisha.kz/a/show/1005302018?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7760,18 700 000 〒,"Алматы р-н, Калдаяков",18700000
krisha,1-комнатная квартира · 38 м² · 5/9 этаж,https://krisha.kz/a/show/1005302018?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7761,18 700 000 〒,"Алматы р-н, Калдаяков",18700000
krisha,3-комнатная квартира · 66.2 м² · 2/5 этаж,https://krisha.kz/a/show/1004937214?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7762,24 500 000 〒,"Ульбинский, Михаэлиса 22",24500000
krisha,3-комнатная квартира · 100 м² · 8/10 этаж,https://krisha.kz/a/show/760303538?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7763,110 000 000 〒,"Алмалинский р-н, Курмангазы 97",110000000
krisha,2-комнатная квартира · 52 м² · 5/5 этаж,https://krisha.kz/a/show/1005458050?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7764,11 900 000 〒,Алатау,11900000
krisha,1-комнатная квартира · 40.15 м² · 7/9 этаж,https://krisha.kz/a/show/1002492003?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7765,35 500 000 〒,Симферопольская 1/2 — Cулейменова,35500000
krisha,2-комнатная квартира · 70 м² · 7/10 этаж,https://krisha.kz/a/show/1004935363?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7766,36 000 000 〒,"мкр Нурсая, Абулхайыр хана",36000000
krisha,2-комнатная квартира · 61 м² · 2/9 этаж,https://krisha.kz/a/show/1005209130?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7767,27 499 999 〒,"Алматы р-н, Азербаева 10",27499999
krisha,2-комнатная квартира · 43.9 м² · 4/5 этаж,https://krisha.kz/a/show/1005485552?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7768,20 000 000 〒,"Аль-Фарабийский р-н, ул Туркестанская 2/5",20000000
krisha,2-комнатная квартира · 79.24 м² · 2 этаж,https://krisha.kz/a/show/1005666945?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7769,65 000 000 〒,"Есильский р-н, Турар Рыскулов 3 — Рыскулова/Кабанбай батыра",65000000
krisha,3-комнатная квартира · 63.8 м² · 2/5 этаж,https://krisha.kz/a/show/1002741036?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7770,41 000 000 〒,"Жетысуский р-н, мкр Айнабулак-3 89 — Макатаева-Жумабаева",41000000
krisha,3-комнатная квартира · 115 м² · 2/5 этаж,https://krisha.kz/a/show/1001045660?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7771,66 777 777 〒,"Каратауский р-н, 189 квартал — Байдыбек Би",66777777
krisha,2-комнатная квартира · 67.7 м² · 5/11 этаж,https://krisha.kz/a/show/760757774?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7772,85 000 000 〒,"Бостандыкский р-н, Аль-Фараби 111А — Ходжанова",85000000
krisha,3-комнатная квартира · 65 м² · 3/5 этаж,https://krisha.kz/a/show/1001496314?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7773,24 500 000 〒,"мкр Авангард-3, Адмирал  Льва Владимирский 6",24500000
krisha,3-комнатная квартира · 92.5 м² · 8/10 этаж,https://krisha.kz/a/show/1005519721?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7774,42 000 000 〒,Ауельбекова 33 — Кенесары,42000000
krisha,1-комнатная квартира · 50 м² · 3/5 этаж,https://krisha.kz/a/show/1002223179?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7775,31 000 000 〒,"Алатауский р-н, Хан Шатыр 3",31000000
krisha,4-комнатная квартира · 116.33 м²,https://krisha.kz/a/show/1004699125?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7776,от 57 467 020 〒,"Нура р-н, Улы Дала 14",57467020
krisha,4-комнатная квартира · 113.56 м²,https://krisha.kz/a/show/695441075?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7777,от 43 720 600 〒,мкр. Береке 19,43720600
krisha,4-комнатная квартира · 137 м² · 4 этаж,https://krisha.kz/a/show/1005830554?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7778,67 000 000 〒,17-й мкр 55,67000000
krisha,4-комнатная квартира · 151.88 м²,https://krisha.kz/a/show/1000422124?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7779,от 141 248 400 〒,"Аль-Фарабийский р-н, Кунаева 32А",141248400
krisha,2-комнатная квартира · 74.9 м²,https://krisha.kz/a/show/1004370011?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7780,от 65 088 100 〒,"Есильский р-н, ​Аль-Фараби 3/2",65088100
krisha,2-комнатная квартира · 61 м² · 2/9 этаж,https://krisha.kz/a/show/1005209130?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7781,27 499 999 〒,"Алматы р-н, Азербаева 10",27499999
krisha,2-комнатная квартира · 43.9 м² · 4/5 этаж,https://krisha.kz/a/show/1005485552?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7782,20 000 000 〒,"Аль-Фарабийский р-н, ул Туркестанская 2/5",20000000
krisha,2-комнатная квартира · 79.24 м² · 2 этаж,https://krisha.kz/a/show/1005666945?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7783,65 000 000 〒,"Есильский р-н, Турар Рыскулов 3 — Рыскулова/Кабанбай батыра",65000000
krisha,3-комнатная квартира · 63.8 м² · 2/5 этаж,https://krisha.kz/a/show/1002741036?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7784,41 000 000 〒,"Жетысуский р-н, мкр Айнабулак-3 89 — Макатаева-Жумабаева",41000000
krisha,3-комнатная квартира · 115 м² · 2/5 этаж,https://krisha.kz/a/show/1001045660?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7785,66 777 777 〒,"Каратауский р-н, 189 квартал — Байдыбек Би",66777777
krisha,2-комнатная квартира · 67.7 м² · 5/11 этаж,https://krisha.kz/a/show/760757774?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7786,85 000 000 〒,"Бостандыкский р-н, Аль-Фараби 111А — Ходжанова",85000000
krisha,3-комнатная квартира · 65 м² · 3/5 этаж,https://krisha.kz/a/show/1001496314?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7787,24 500 000 〒,"мкр Авангард-3, Адмирал  Льва Владимирский 6",24500000
krisha,3-комнатная квартира · 92.5 м² · 8/10 этаж,https://krisha.kz/a/show/1005519721?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7788,42 000 000 〒,Ауельбекова 33 — Кенесары,42000000
krisha,1-комнатная квартира · 50 м² · 3/5 этаж,https://krisha.kz/a/show/1002223179?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7789,31 000 000 〒,"Алатауский р-н, Хан Шатыр 3",31000000
krisha,4-комнатная квартира · 116.33 м²,https://krisha.kz/a/show/1004699125?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7790,от 57 467 020 〒,"Нура р-н, Улы Дала 14",57467020
krisha,4-комнатная квартира · 113.56 м²,https://krisha.kz/a/show/695441075?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7791,от 43 720 600 〒,мкр. Береке 19,43720600
krisha,4-комнатная квартира · 137 м² · 4 этаж,https://krisha.kz/a/show/1005830554?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7792,67 000 000 〒,17-й мкр 55,67000000
krisha,4-комнатная квартира · 151.88 м²,https://krisha.kz/a/show/1000422124?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7793,от 141 248 400 〒,"Аль-Фарабийский р-н, Кунаева 32А",141248400
krisha,2-комнатная квартира · 74.9 м²,https://krisha.kz/a/show/1004370011?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7794,от 65 088 100 〒,"Есильский р-н, ​Аль-Фараби 3/2",65088100
krisha,2-комнатная квартира · 64.1 м²,https://krisha.kz/a/show/761715829?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7795,от 35 965 710 〒,"Есильский р-н, Е-321 6/2",35965710
krisha,3-комнатная квартира · 90 м² · 3/5 этаж,https://krisha.kz/a/show/678760432?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7796,43 000 000 〒,"Алматы р-н, Мусрепова 2/1 — Мусрепова абылай хана",43000000
krisha,4-комнатная квартира · 104.5 м² · 2/9 этаж,https://krisha.kz/a/show/1005504169?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7797,56 000 000 〒,"Алматы р-н, Момышулы 2/6",56000000
krisha,1-комнатная квартира · 37 м² · 1/9 этаж,https://krisha.kz/a/show/693052273?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7798,16 500 000 〒,"Алматы р-н, Кудайбердыулы 29/1",16500000
krisha,1-комнатная квартира · 46 м² · 1/9 этаж,https://krisha.kz/a/show/761269886?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7799,13 000 000 〒,"Нур Актобе, 4 микрорайон 16 — 4 микрорайон",13000000
krisha,2-комнатная квартира · 49 м² · 5/5 этаж,https://krisha.kz/a/show/1003944743?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7800,32 000 000 〒,"Бостандыкский р-н, мкр Орбита-4 11 блок 9 — Мустафина Аль-Фараби",32000000
krisha,1-комнатная квартира · 37 м² · 1/9 этаж,https://krisha.kz/a/show/693052273?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7801,16 500 000 〒,"Алматы р-н, Кудайбердыулы 29/1",16500000
krisha,1-комнатная квартира · 46 м² · 1/9 этаж,https://krisha.kz/a/show/761269886?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7802,13 000 000 〒,"Нур Актобе, 4 микрорайон 16 — 4 микрорайон",13000000
krisha,2-комнатная квартира · 49 м² · 5/5 этаж,https://krisha.kz/a/show/1003944743?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7803,32 000 000 〒,"Бостандыкский р-н, мкр Орбита-4 11 блок 9 — Мустафина Аль-Фараби",32000000
krisha,1-комнатная квартира · 33.3 м² · 5/5 этаж,https://krisha.kz/a/show/1002519526?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7804,27 000 000 〒,"Ауэзовский р-н, мкр №4 27А — Абая правда",27000000
krisha,3-комнатная квартира · 84 м² · 7/10 этаж,https://krisha.kz/a/show/689560539?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7805,43 000 000 〒,"Абайский р-н, Куаныша Толеметова 50/8",43000000
krisha,1-комнатная квартира · 40.5 м² · 1/5 этаж,https://krisha.kz/a/show/1003155838?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7806,49 000 000 〒,"Бостандыкский р-н, Назарбаева 235",49000000
krisha,2-комнатная квартира · 47 м² · 2/10 этаж,https://krisha.kz/a/show/761858789?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7807,28 800 000 〒,"Казыбек би р-н, Букетова 3/6",28800000
krisha,2-комнатная квартира · 44.7 м² · 4/5 этаж,https://krisha.kz/a/show/1000457379?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7808,21 500 000 〒,"9-й микрорайон, 9 микрорайон 1 — 15-го магазина",21500000
krisha,2-комнатная квартира · 53 м² · 2/9 этаж,https://krisha.kz/a/show/1004461719?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7809,24 300 000 〒,Протозанова 135,24300000
krisha,2-комнатная квартира · 43.5 м² · 2/2 этаж,https://krisha.kz/a/show/1002394448?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7810,35 000 000 〒,"Бостандыкский р-н, Бухар Жырау",35000000
krisha,3-комнатная квартира · 59.7 м² · 4/5 этаж,https://krisha.kz/a/show/1002589703?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7811,8 800 000 〒,Пирогова 17,8800000
krisha,2-комнатная квартира · 63 м² · 9/9 этаж,https://krisha.kz/a/show/1004489166?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7812,36 000 000 〒,"Ауэзовский р-н, мкр Аксай-2 — сайга маречека",36000000
krisha,5-комнатная квартира · 385.7 м² · 4/7 этаж,https://krisha.kz/a/show/698269682?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7813,96 250 000 〒,Сундеткали Ескалиева 293/1,96250000
krisha,2-комнатная квартира · 70 м² · 2/14 этаж,https://krisha.kz/a/show/1005258419?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7814,55 000 000 〒,"Бостандыкский р-н, Масанчи",55000000
krisha,3-комнатная квартира · 86 м² · 4/5 этаж,https://krisha.kz/a/show/695887394?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7815,31 500 000 〒,Гастелло 46 — НИШ,31500000
krisha,3-комнатная квартира · 76 м² · 3/7 этаж,https://krisha.kz/a/show/685558444?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7816,40 000 000 〒,"Есильский р-н, Е 319 2 — Мангилик ел и Кабанбай батыр",40000000
krisha,1-комнатная квартира · 38 м² · 3/5 этаж,https://krisha.kz/a/show/1004470829?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7817,34 000 000 〒,"Бостандыкский р-н, Мынбаева 44 — ул Клочкова",34000000
krisha,3-комнатная квартира · 86 м² · 8/9 этаж,https://krisha.kz/a/show/762075223?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7818,35 000 000 〒,мкр. Алтын орда 20 Д — Baleima,35000000
krisha,1-комнатная квартира · 14.7 м² · 1/5 этаж,https://krisha.kz/a/show/1004997992?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7819,11 000 000 〒,"Наурызбайский р-н, мкр Калкаман-2 10 — Ашимова",11000000
krisha,2-комнатная квартира · 60 м² · 4/16 этаж,https://krisha.kz/a/show/1004255956?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7820,43 000 000 〒,"Наурызбайский р-н, мкр Калкаман-2 36/7 — Абишева 36/7",43000000
krisha,4-комнатная квартира · 127 м² · 3/12 этаж,https://krisha.kz/a/show/699142775?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7821,67 500 000 〒,"Есильский р-н, Акмешит — Керей и жанибек хандар",67500000
krisha,1-комнатная квартира · 44.3 м² · 10/10 этаж,https://krisha.kz/a/show/1005425082?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7822,14 100 000 〒,Мустафы Шокая 2б — Санкибай батыра,14100000
krisha,2-комнатная квартира · 104 м² · 10/20 этаж,https://krisha.kz/a/show/1005218401?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7823,52 500 000 〒,"Есильский р-н, Кабанбай батыра 6/3",52500000
krisha,4-комнатная квартира · 133 м² · 16/17 этаж,https://krisha.kz/a/show/1004811775?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7824,90 000 000 〒,"Сарыарка р-н, Кумисбекова 2 — Кенесары",90000000
krisha,3-комнатная квартира · 58.4 м² · 1/6 этаж,https://krisha.kz/a/show/1003009500?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7825,22 369 777 〒,"Сарыарка р-н, Конституции — Арман Район",22369777
krisha,3-комнатная квартира · 133 м² · 9/10 этаж,https://krisha.kz/a/show/1005140902?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7826,46 500 000 〒,18А мкр 3,46500000
krisha,3-комнатная квартира · 50 м² · 2/2 этаж,https://krisha.kz/a/show/694434579?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7827,25 500 000 〒,"Турксибский р-н, Глазунова",25500000
krisha,4-комнатная квартира · 105 м² · 3/15 этаж,https://krisha.kz/a/show/1004914007?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7828,48 000 000 〒,"р-н Байконур, Иманбаева 7б — Иманова",48000000
krisha,3-комнатная квартира · 60 м² · 3/5 этаж,https://krisha.kz/a/show/1004928061?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7829,33 000 000 〒,"проспект Райымбека 101 — По пересечению Назарбаева, рядом с метро Райымбек",33000000
krisha,3-комнатная квартира · 77 м² · 7/9 этаж,https://krisha.kz/a/show/1005597774?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7830,46 490 000 〒,Сьянова 64 — Тауелсыздык,46490000
krisha,2-комнатная квартира · 60 м² · 9/10 этаж,https://krisha.kz/a/show/1005797669?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7831,36 500 000 〒,"Наурызбайский р-н, Алтын Орда 7/1а",36500000
krisha,3-комнатная квартира · 115 м² · 6/7 этаж,https://krisha.kz/a/show/1005098006?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7832,189 000 000 〒,"Бостандыкский р-н, Розыбакиева 320",189000000
krisha,1-комнатная квартира · 33 м² · 7/9 этаж,https://krisha.kz/a/show/1003667914?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7833,21 000 000 〒,"Наурызбайский р-н, мкр Шугыла, Строительная — Абая",21000000
krisha,3-комнатная квартира · 96 м² · 2/9 этаж,https://krisha.kz/a/show/1005500336?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7834,25 000 000 〒,Нур Актобе 36,25000000
krisha,3-комнатная квартира · 105.7 м²,https://krisha.kz/a/show/1005703855?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7835,от 82 449 065 〒,"Медеуский р-н, Омаровой 35/1",82449065
krisha,3-комнатная квартира · 70 м² · 1/9 этаж,https://krisha.kz/a/show/1005749129?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7836,22 800 000 〒,Центральный 59,22800000
krisha,2-комнатная квартира · 59.3 м² · 2/2 этаж,https://krisha.kz/a/show/1002867228?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7837,21 000 000 〒,Жиембет жырау 6,21000000
krisha,4-комнатная квартира · 179 м² · 4/10 этаж,https://krisha.kz/a/show/695745778?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7838,98 450 000 〒,Тауелсіздік 42 — Абая,98450000
krisha,1-комнатная квартира · 41 м² · 4/9 этаж,https://krisha.kz/a/show/698352559?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7839,20 000 000 〒,Асыл Арман,20000000
krisha,3-комнатная квартира · 96 м² · 9/10 этаж,https://krisha.kz/a/show/1005753890?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7840,53 500 000 〒,"Сарыарка р-н, Косшыгулулы 8/1",53500000
krisha,3-комнатная квартира · 96 м² · 9/10 этаж,https://krisha.kz/a/show/1005753890?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7841,53 500 000 〒,"Сарыарка р-н, Косшыгулулы 8/1",53500000
krisha,3-комнатная квартира · 77.3 м² · 3/5 этаж,https://krisha.kz/a/show/1000459007?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7842,59 900 000 〒,"Алмалинский р-н, Мауленова 54",59900000
krisha,1-комнатная квартира · 44 м² · 8/10 этаж,https://krisha.kz/a/show/1003939643?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7843,21 500 000 〒,"Алматы р-н, Абылай хана 5/1 — Гребной канал",21500000
krisha,2-комнатная квартира · 65.71 м²,https://krisha.kz/a/show/688195320?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7844,18 700 000 〒,"мкр. Алтын орда, Мустафы Шокая 2б",18700000
krisha,3-комнатная квартира · 139.2 м² · 11/22 этаж,https://krisha.kz/a/show/1004400697?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7845,270 000 000 〒,"Бостандыкский р-н, Аль-Фараби 77/2",270000000
krisha,4-комнатная квартира · 104 м² · 4/6 этаж,https://krisha.kz/a/show/692275983?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7846,35 000 000 〒,Сатпаева — Каирбаева,35000000
krisha,3-комнатная квартира · 47 м² · 4/5 этаж,https://krisha.kz/a/show/1004041551?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=7847,23 000 000 〒,Колбасшы Койгельды 192 — Казыбек Би,23000000
